household_id,efficient_windows,energy_intensity_kwh_m2,floor_area_m2,building_age,year_built,housing_type,climate_zone,cold_climate,household_size,income_bin
117019,1,200.32720974723216,292.64445,65.0,1955.0,SF-Detached,Cold,1,2,16
117020,0,150.22045858963142,106.83845,75.0,1945.0,Apt-5plus,Mixed-Humid,0,1,15
117021,1,84.4124560803442,122.63195999999999,35.0,1985.0,SF-Detached,Mixed-Humid,0,2,15
117022,0,184.16770328533852,130.99323,35.0,1985.0,Mobile,Mixed-Humid,0,5,8
117024,1,179.8812938487105,206.24466,65.0,1955.0,SF-Detached,Hot-Humid,0,2,15
117025,0,133.85073411096295,134.70935,55.0,1965.0,Mobile,Mixed-Humid,0,1,11
117026,0,121.44002011736035,171.87055,15.0,2005.0,SF-Detached,Hot-Humid,0,3,15
117027,1,122.69827706011624,204.3866,15.0,2005.0,SF-Detached,Hot-Humid,0,2,16
117028,1,159.2468409480636,176.5157,55.0,1965.0,SF-Detached,Mixed-Humid,0,1,14
117029,1,124.48541614826836,296.36057,25.0,1995.0,SF-Detached,Hot-Humid,0,4,16
117031,1,62.721969873629185,111.4836,35.0,1985.0,SF-Detached,Hot-Humid,0,1,7
117032,1,166.37757843560462,111.4836,75.0,1945.0,SF-Detached,Marine,0,2,11
117033,1,229.3877812519657,124.49002,25.0,1995.0,SF-Detached,Cold,1,3,12
117034,1,176.80598142540416,111.4836,35.0,1985.0,Apt-5plus,Cold,1,5,1
117035,1,214.4067021218955,95.69009,15.0,2005.0,SF-Detached,Mixed-Humid,0,1,4
117037,1,166.8856914577031,148.6448,75.0,1945.0,SF-Detached,Hot-Humid,0,4,10
117038,1,272.33159104377285,148.6448,35.0,1985.0,Mobile,Hot-Humid,0,2,12
117039,0,126.10777617627342,102.1933,45.0,1975.0,Apt-5plus,Hot-Humid,0,2,9
117040,0,102.47368411795526,108.69651,25.0,1995.0,Apt-5plus,Hot-Humid,0,2,16
117041,0,201.1296288879366,67.81919,45.0,1975.0,SF-Detached,Mixed-Humid,0,6,1
117042,1,88.68973055200212,287.9993,75.0,1945.0,SF-Detached,Cold,1,4,16
117043,1,402.8159169944477,91.04494,65.0,1955.0,Apt-2to4,Mixed-Humid,0,3,11
117044,0,171.4051760331306,158.86413,35.0,1985.0,SF-Detached,Mixed-Humid,0,5,9
117045,1,72.98117272988328,66.89016,15.0,2005.0,Apt-5plus,Cold,1,1,4
117046,0,466.55616769008657,227.61235,75.0,1945.0,SF-Detached,Very-Cold,1,3,16
117047,1,109.90260235664951,236.90265,75.0,1945.0,SF-Detached,Cold,1,2,14
117048,1,130.53042401462565,167.2254,25.0,1995.0,SF-Detached,Mixed-Humid,0,3,8
117049,1,120.84775443674675,292.64445,75.0,1945.0,SF-Detached,Cold,1,2,13
117050,0,231.5053776197118,153.28995,75.0,1945.0,SF-Detached,Cold,1,1,11
117051,1,105.53676153048669,174.65764,5.0,2015.0,SF-Attached,Cold,1,2,11
117052,1,156.9613997506416,309.36699,45.0,1975.0,SF-Detached,Very-Cold,1,2,13
117053,0,29.621820435307065,204.3866,45.0,1975.0,SF-Detached,Hot-Humid,0,1,13
117054,1,166.0042317037236,169.08346,45.0,1975.0,SF-Detached,Cold,1,1,7
117055,0,164.59915375337835,97.54814999999999,75.0,1945.0,Apt-2to4,Cold,1,3,11
117056,1,84.2493152201088,232.2575,65.0,1955.0,SF-Detached,Hot-Dry,0,2,15
117057,0,133.9564673865486,269.4187,15.0,2005.0,SF-Detached,Cold,1,3,16
117059,1,160.1384757640717,211.81884,75.0,1945.0,SF-Detached,Cold,1,2,14
117060,1,120.44054659938551,371.612,25.0,1995.0,SF-Detached,Cold,1,2,14
117061,1,89.34370179454994,260.1284,15.0,2005.0,SF-Detached,Marine,0,1,14
117063,0,136.20641420069077,83.6127,55.0,1965.0,Apt-5plus,Cold,1,2,15
117064,0,159.67006601761378,113.34166,15.0,2005.0,Mobile,Mixed-Humid,0,1,3
117065,1,171.35769713519022,153.28995,25.0,1995.0,SF-Attached,Cold,1,5,15
117066,0,132.4624899240411,55.7418,45.0,1975.0,Apt-2to4,Mixed-Humid,0,2,6
117067,0,293.63873445209396,116.12875,65.0,1955.0,Apt-2to4,Cold,1,6,1
117068,1,209.01948767640792,176.5157,45.0,1975.0,SF-Detached,Cold,1,2,15
117069,1,214.8025883067849,89.18688,35.0,1985.0,SF-Detached,Cold,1,2,14
117070,1,39.33257041873867,427.3538,15.0,2005.0,SF-Detached,Hot-Humid,0,2,12
117071,1,80.96296054092208,111.4836,15.0,2005.0,SF-Detached,Marine,0,2,16
117072,1,85.60501926840814,315.8702,55.0,1965.0,SF-Detached,Cold,1,1,2
117074,0,131.55473758560723,325.1605,35.0,1985.0,SF-Detached,Mixed-Humid,0,4,16
117075,1,156.0040227182194,246.19295,65.0,1955.0,SF-Detached,Cold,1,2,13
117076,0,136.1053429332003,102.1933,15.0,2005.0,Mobile,Cold,1,2,7
117077,1,242.8863579478757,65.0321,55.0,1965.0,SF-Attached,Marine,0,2,14
117078,1,127.09519675218873,65.0321,75.0,1945.0,Apt-5plus,Mixed-Humid,0,1,13
117079,1,232.23683959496597,157.9351,65.0,1955.0,SF-Detached,Cold,1,3,16
117080,1,22.923411182963722,252.69616,5.0,2015.0,SF-Detached,Mixed-Humid,0,7,15
117081,1,156.47090767473463,65.0321,65.0,1955.0,Apt-5plus,Mixed-Humid,0,1,15
117082,0,211.22595513381555,78.03852,45.0,1975.0,Apt-2to4,Hot-Humid,0,2,11
117083,1,152.0221194989747,162.58025,75.0,1945.0,SF-Detached,Marine,0,3,13
117084,0,151.8703595111831,139.3545,25.0,1995.0,Mobile,Mixed-Humid,0,6,9
117085,1,123.1818906000744,204.3866,65.0,1955.0,SF-Detached,Cold,1,2,14
117086,0,205.25460765250557,252.69616,75.0,1945.0,SF-Attached,Mixed-Humid,0,2,14
117087,0,135.7530530039622,67.81919,55.0,1965.0,Apt-5plus,Mixed-Humid,0,1,10
117088,0,165.01159348918372,65.96113,25.0,1995.0,Apt-2to4,Mixed-Humid,0,1,8
117089,1,80.22441970258525,232.2575,35.0,1985.0,SF-Detached,Hot-Humid,0,1,12
117090,0,102.6259816804002,47.38053,75.0,1945.0,Apt-5plus,Cold,1,1,11
117091,0,84.54839277679095,185.806,35.0,1985.0,SF-Detached,Hot-Humid,0,2,14
117092,1,218.76792825148576,185.806,75.0,1945.0,SF-Detached,Cold,1,3,15
117093,0,181.5624776753156,185.806,75.0,1945.0,SF-Attached,Mixed-Humid,0,1,9
117094,1,176.4248999448653,445.9344,15.0,2005.0,SF-Detached,Cold,1,1,13
117095,1,177.29969068007924,209.96078,25.0,1995.0,SF-Detached,Cold,1,3,15
117096,1,125.19500885336959,204.3866,35.0,1985.0,SF-Detached,Hot-Humid,0,3,13
117097,1,125.00579059282796,204.3866,45.0,1975.0,SF-Detached,Cold,1,2,5
117098,0,53.841131645601955,83.6127,25.0,1995.0,Mobile,Mixed-Humid,0,1,3
117099,1,70.74152518042544,74.3224,45.0,1975.0,Apt-2to4,Hot-Dry,0,6,1
117100,0,131.11202154239052,222.9672,65.0,1955.0,SF-Detached,Mixed-Humid,0,1,16
117102,0,77.1332740364498,297.2896,5.0,2015.0,SF-Detached,Mixed-Humid,0,5,16
117103,1,77.87477718985254,483.0956,5.0,2015.0,SF-Detached,Cold,1,2,11
117104,1,228.68009626727354,65.0321,15.0,2005.0,SF-Attached,Cold,1,3,14
117105,1,121.40679322707875,176.5157,5.0,2015.0,SF-Detached,Marine,0,4,14
117106,1,104.75002522943488,157.9351,55.0,1965.0,SF-Detached,Hot-Dry,0,2,9
117107,0,221.90228164150594,83.6127,55.0,1965.0,Apt-5plus,Mixed-Humid,0,2,9
117108,0,190.04522496670594,130.0642,75.0,1945.0,SF-Detached,Cold,1,2,7
117109,0,77.15346241577001,134.70935,65.0,1955.0,SF-Detached,Hot-Humid,0,1,13
117110,1,199.14219041191996,156.07704,55.0,1965.0,SF-Detached,Cold,1,4,14
117112,1,75.68110912519185,172.79958,35.0,1985.0,SF-Detached,Mixed-Humid,0,2,14
117113,1,102.10805210176524,176.5157,35.0,1985.0,SF-Attached,Mixed-Humid,0,3,14
117114,1,170.7365117677625,139.3545,45.0,1975.0,SF-Detached,Mixed-Humid,0,3,13
117115,0,106.75867600314449,213.6769,15.0,2005.0,SF-Detached,Hot-Dry,0,3,15
117116,1,171.77106361100826,51.09665,25.0,1995.0,SF-Detached,Mixed-Humid,0,1,11
117117,0,86.24512565215483,116.12875,35.0,1985.0,Apt-2to4,Hot-Humid,0,1,13
117118,0,93.02314178673738,72.46433999999999,15.0,2005.0,Apt-5plus,Mixed-Humid,0,2,16
117119,1,386.9473106634587,185.806,35.0,1985.0,SF-Detached,Subarctic,1,4,15
117120,1,88.17391702967063,204.3866,15.0,2005.0,SF-Detached,Hot-Humid,0,4,14
117121,1,186.11578655060393,139.3545,65.0,1955.0,SF-Detached,Cold,1,6,8
117122,1,163.61845969967118,162.58025,5.0,2015.0,SF-Detached,Mixed-Humid,0,2,12
117123,1,172.86776923322444,83.6127,45.0,1975.0,Apt-5plus,Cold,1,2,8
117124,0,423.44216445178114,79.89658,45.0,1975.0,SF-Detached,Mixed-Humid,0,4,13
117125,1,67.63671954762506,120.7739,15.0,2005.0,SF-Attached,Mixed-Humid,0,1,13
117126,0,63.192298750726145,185.806,35.0,1985.0,SF-Detached,Hot-Humid,0,7,14
117128,1,126.41131465607454,260.1284,25.0,1995.0,SF-Detached,Marine,0,5,16
117129,0,69.55132528248421,246.19295,25.0,1995.0,SF-Detached,Hot-Humid,0,4,16
117130,1,385.6716985886167,91.04494,75.0,1945.0,Mobile,Cold,1,3,8
117131,0,73.9036740452815,139.3545,35.0,1985.0,SF-Attached,Mixed-Humid,0,2,8
117132,1,134.24023705714313,267.56064,75.0,1945.0,SF-Detached,Cold,1,4,16
117133,0,454.9306747524405,111.4836,75.0,1945.0,SF-Detached,Hot-Humid,0,1,14
117134,0,158.9082004323453,241.5478,55.0,1965.0,SF-Detached,Hot-Humid,0,1,16
117135,0,174.54458046549047,287.9993,75.0,1945.0,SF-Detached,Cold,1,2,14
117136,1,76.95975787847136,250.8381,15.0,2005.0,SF-Detached,Cold,1,1,16
117137,1,324.0508055831822,128.20614,75.0,1945.0,SF-Detached,Cold,1,5,14
117138,0,122.9860717825691,116.12875,15.0,2005.0,Mobile,Mixed-Humid,0,2,8
117139,1,58.74564525159236,255.48325,5.0,2015.0,SF-Detached,Cold,1,3,14
117140,0,78.89574483091116,557.418,75.0,1945.0,SF-Detached,Marine,0,4,15
117141,1,128.36480097592144,118.91584,15.0,2005.0,Apt-5plus,Cold,1,1,10
117142,0,281.01509928446194,102.1933,75.0,1945.0,SF-Detached,Cold,1,2,7
117144,1,93.85261877785771,260.1284,15.0,2005.0,SF-Detached,Mixed-Humid,0,1,12
117145,1,314.6957836296315,88.25785,75.0,1945.0,SF-Attached,Cold,1,1,7
117146,1,137.05995186097505,119.84487,75.0,1945.0,Apt-2to4,Mixed-Humid,0,2,11
117147,1,73.7848283708217,60.38695,75.0,1945.0,Apt-5plus,Cold,1,1,3
117148,1,182.75611376259775,306.5799,15.0,2005.0,SF-Detached,Very-Cold,1,2,16
117149,1,119.19551668550476,153.28995,65.0,1955.0,SF-Detached,Mixed-Humid,0,2,14
117151,1,178.34389160430396,143.99965,65.0,1955.0,SF-Detached,Mixed-Dry,0,1,4
117152,1,107.10927736586494,148.6448,45.0,1975.0,SF-Detached,Mixed-Humid,0,2,12
117153,1,110.23727381161662,167.2254,65.0,1955.0,SF-Attached,Mixed-Humid,0,2,13
117154,0,91.06101881738665,78.96755,25.0,1995.0,Apt-5plus,Mixed-Humid,0,1,14
117155,1,86.86439264429077,306.5799,65.0,1955.0,SF-Detached,Cold,1,2,16
117156,1,92.65225864224949,60.38695,15.0,2005.0,Apt-5plus,Mixed-Humid,0,1,13
117157,1,270.9078243651067,167.2254,25.0,1995.0,SF-Detached,Cold,1,1,13
117158,0,97.11446770721089,144.92867999999999,35.0,1985.0,Apt-5plus,Mixed-Humid,0,3,16
117159,1,101.58741133060083,176.5157,35.0,1985.0,SF-Detached,Cold,1,2,14
117160,1,243.39118999039897,120.7739,35.0,1985.0,SF-Detached,Cold,1,2,14
117161,0,180.63790718018078,250.8381,75.0,1945.0,SF-Detached,Cold,1,3,11
117162,1,70.26120245516826,102.1933,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,8
117163,0,423.72131873756376,32.51605,35.0,1985.0,Mobile,Mixed-Humid,0,1,3
117165,1,278.99102359804834,111.4836,25.0,1995.0,SF-Attached,Cold,1,1,14
117166,1,217.09562012612682,90.11591,75.0,1945.0,Apt-2to4,Cold,1,1,5
117167,1,77.81917141089454,222.9672,35.0,1985.0,Apt-5plus,Very-Cold,1,2,16
117168,1,237.44956498185078,255.48325,55.0,1965.0,SF-Detached,Cold,1,5,16
117169,0,259.5601427526858,130.0642,65.0,1955.0,Mobile,Cold,1,1,4
117170,1,140.3344356315295,53.88374,45.0,1975.0,Apt-5plus,Hot-Humid,0,1,9
117171,1,57.3110507888256,102.1933,35.0,1985.0,Apt-2to4,Marine,0,2,15
117172,0,94.43752405494824,362.3217,5.0,2015.0,SF-Detached,Mixed-Humid,0,4,16
117173,0,229.81154008772234,111.4836,45.0,1975.0,SF-Detached,Mixed-Humid,0,1,8
117174,0,320.10217350741465,93.83203,25.0,1995.0,SF-Attached,Cold,1,4,9
117175,1,445.9623180602411,81.75464,75.0,1945.0,SF-Detached,Cold,1,1,7
117176,0,218.03128619172284,102.1933,75.0,1945.0,Apt-2to4,Cold,1,2,14
117177,1,65.14910408871181,60.38695,15.0,2005.0,Apt-5plus,Cold,1,1,1
117178,1,97.76367191690392,138.42547,75.0,1945.0,SF-Detached,Cold,1,5,14
117179,0,378.323471919439,83.6127,35.0,1985.0,SF-Detached,Cold,1,3,14
117180,1,43.64196112392769,183.01891,75.0,1945.0,SF-Detached,Cold,1,1,12
117181,0,190.41041014617656,112.41263,25.0,1995.0,SF-Attached,Mixed-Humid,0,1,7
117182,0,111.15538323168452,167.2254,65.0,1955.0,SF-Detached,Cold,1,2,8
117183,0,222.7256151520811,116.12875,65.0,1955.0,SF-Detached,Mixed-Humid,0,1,7
117185,1,86.90124227237972,353.0314,15.0,2005.0,SF-Detached,Cold,1,1,14
117186,1,32.99348635843634,157.9351,15.0,2005.0,SF-Attached,Hot-Humid,0,2,16
117187,1,143.2215694338708,65.0321,65.0,1955.0,Apt-5plus,Mixed-Humid,0,2,8
117188,1,171.28283349058628,178.37376,35.0,1985.0,SF-Attached,Cold,1,2,8
117189,0,408.3943621387028,69.67725,55.0,1965.0,SF-Attached,Mixed-Humid,0,5,1
117190,1,78.70810209186365,65.0321,5.0,2015.0,Apt-5plus,Cold,1,2,13
117191,0,116.99708346915484,260.1284,45.0,1975.0,SF-Detached,Cold,1,2,7
117192,1,211.16325147746193,77.10949,15.0,2005.0,SF-Detached,Hot-Dry,0,6,14
117193,0,316.87256189770204,102.1933,45.0,1975.0,SF-Attached,Hot-Humid,0,6,13
117194,1,64.11441813019111,243.40586,35.0,1985.0,SF-Detached,Cold,1,1,9
117196,0,65.85369223752234,109.62554,15.0,2005.0,Apt-5plus,Cold,1,2,14
117197,0,112.1997797046074,176.5157,25.0,1995.0,SF-Detached,Hot-Humid,0,2,12
117198,1,213.84628591738465,127.27711,65.0,1955.0,SF-Detached,Cold,1,2,11
117199,1,78.2188387054709,148.6448,45.0,1975.0,SF-Detached,Mixed-Humid,0,1,12
117200,0,46.875199064402516,190.45115,35.0,1985.0,SF-Detached,Hot-Humid,0,7,15
117201,1,161.08108485974344,325.1605,75.0,1945.0,SF-Detached,Cold,1,5,14
117202,1,198.1488095090497,133.78032,25.0,1995.0,SF-Detached,Hot-Humid,0,2,13
117203,0,293.1077545661281,71.53531,45.0,1975.0,SF-Detached,Hot-Humid,0,1,6
117204,1,88.3836957562792,190.45115,35.0,1985.0,SF-Detached,Hot-Humid,0,2,13
117205,1,118.0472589493791,63.17404,45.0,1975.0,Apt-5plus,Cold,1,2,14
117206,0,213.98936912435434,167.2254,75.0,1945.0,SF-Detached,Cold,1,1,6
117207,1,491.89975078116805,57.59986,25.0,1995.0,SF-Detached,Mixed-Humid,0,1,7
117208,0,106.4395216526145,185.806,55.0,1965.0,SF-Detached,Mixed-Humid,0,2,11
117209,0,126.55047896229419,113.34166,15.0,2005.0,Mobile,Hot-Dry,0,4,8
117210,0,95.26708472561225,292.64445,35.0,1985.0,SF-Detached,Mixed-Humid,0,4,9
117211,1,130.38526406616086,455.2247,45.0,1975.0,SF-Detached,Cold,1,1,12
117213,1,60.74306311725846,75.25143,25.0,1995.0,Apt-5plus,Hot-Humid,0,2,12
117214,1,76.8580960753051,464.515,35.0,1985.0,SF-Detached,Cold,1,5,13
117215,0,84.16011863504067,130.0642,25.0,1995.0,SF-Detached,Hot-Humid,0,3,16
117216,0,45.212582041786604,83.6127,15.0,2005.0,Apt-5plus,Cold,1,1,14
117217,1,45.24906339050645,431.99895,45.0,1975.0,SF-Detached,Mixed-Humid,0,2,7
117218,1,51.18742689123217,322.37341,35.0,1985.0,SF-Detached,Hot-Humid,0,3,13
117219,0,51.92558151667999,181.16085,65.0,1955.0,SF-Detached,Hot-Dry,0,2,12
117220,1,72.26067231139928,111.4836,15.0,2005.0,SF-Attached,Marine,0,2,11
117221,1,100.3821821136677,124.49002,25.0,1995.0,Mobile,Hot-Dry,0,2,14
117222,0,35.26538440990684,273.13482,35.0,1985.0,SF-Detached,Hot-Dry,0,4,15
117223,1,181.202317722502,139.3545,75.0,1945.0,SF-Detached,Mixed-Humid,0,2,13
117224,1,202.79199889030866,83.6127,15.0,2005.0,Apt-2to4,Very-Cold,1,2,5
117225,0,122.35744307430076,132.85129,45.0,1975.0,SF-Detached,Mixed-Humid,0,2,7
117226,1,316.9832403366508,195.09629999999999,15.0,2005.0,SF-Detached,Very-Cold,1,2,13
117227,1,48.67700670737812,410.63126,35.0,1985.0,SF-Detached,Mixed-Humid,0,3,16
117228,1,39.48134957165957,353.0314,65.0,1955.0,SF-Detached,Marine,0,2,13
117229,1,267.5610113683527,93.83203,65.0,1955.0,SF-Detached,Mixed-Humid,0,5,13
117230,1,91.51857490801565,306.5799,15.0,2005.0,SF-Detached,Mixed-Humid,0,2,8
117231,1,120.80871850302347,153.28995,65.0,1955.0,SF-Detached,Cold,1,1,11
117232,1,148.22142213736026,280.56706,25.0,1995.0,SF-Detached,Cold,1,1,11
117233,1,210.46453924273894,182.08988,65.0,1955.0,SF-Detached,Cold,1,4,7
117234,1,113.52860013033768,232.2575,55.0,1965.0,SF-Detached,Hot-Humid,0,2,13
117235,1,105.3634266792959,121.70293,45.0,1975.0,SF-Detached,Hot-Humid,0,1,11
117236,1,188.32680764224062,303.79281,35.0,1985.0,SF-Detached,Cold,1,3,14
117237,1,201.44170911432593,236.90265,75.0,1945.0,SF-Detached,Cold,1,2,14
117238,0,203.61473579932021,237.83168,75.0,1945.0,SF-Detached,Cold,1,2,14
117239,1,162.59933523327635,143.99965,55.0,1965.0,SF-Detached,Marine,0,2,10
117240,1,138.1877811078786,76.18046,5.0,2015.0,Apt-5plus,Cold,1,1,16
117241,1,261.8157598063988,178.37376,35.0,1985.0,SF-Detached,Mixed-Dry,0,2,16
117243,1,101.43453806379505,204.3866,45.0,1975.0,SF-Detached,Marine,0,2,7
117244,1,128.18642075589273,41.80635,5.0,2015.0,Apt-5plus,Mixed-Humid,0,1,16
117245,1,238.13038545106653,194.16727,75.0,1945.0,SF-Detached,Cold,1,5,13
117246,1,178.28445003824814,145.85771,35.0,1985.0,SF-Detached,Marine,0,2,7
117248,1,150.77600995615637,873.2882,15.0,2005.0,SF-Detached,Mixed-Humid,0,4,16
117249,1,274.4592027629216,185.806,25.0,1995.0,SF-Detached,Cold,1,3,10
117250,0,142.6274060416272,218.32205,5.0,2015.0,SF-Detached,Marine,0,4,14
117251,0,123.91721164469617,137.49644,55.0,1965.0,SF-Detached,Hot-Dry,0,5,16
117252,1,80.3649591263688,267.56064,15.0,2005.0,SF-Detached,Hot-Dry,0,2,14
117254,1,162.70603893823673,222.9672,55.0,1965.0,SF-Detached,Cold,1,2,13
117255,1,202.9252099409324,114.27069,15.0,2005.0,SF-Attached,Cold,1,2,16
117256,0,226.09615027867162,50.16762,25.0,1995.0,Apt-5plus,Mixed-Humid,0,2,6
117257,1,40.174864286574646,139.3545,5.0,2015.0,Apt-5plus,Mixed-Humid,0,5,1
117258,0,217.13795148412186,133.78032,25.0,1995.0,Mobile,Hot-Humid,0,2,7
117259,1,86.4722104253663,130.0642,15.0,2005.0,SF-Detached,Hot-Humid,0,2,13
117260,0,102.33296567572755,225.75429,15.0,2005.0,SF-Detached,Hot-Dry,0,1,10
117261,1,59.62107397251017,338.16692,15.0,2005.0,SF-Detached,Mixed-Humid,0,2,15
117262,1,96.12196482643598,293.57348,5.0,2015.0,SF-Detached,Cold,1,2,15
117263,0,172.39718899009668,65.0321,25.0,1995.0,SF-Attached,Mixed-Humid,0,1,1
117264,0,245.6860913254847,92.903,75.0,1945.0,SF-Attached,Hot-Dry,0,1,15
117265,1,144.20312914285287,211.81884,45.0,1975.0,SF-Detached,Mixed-Humid,0,1,13
117266,1,133.34014425830267,157.9351,25.0,1995.0,Mobile,Mixed-Humid,0,5,13
117267,1,380.94627675966075,116.12875,35.0,1985.0,SF-Detached,Subarctic,1,2,9
117268,0,92.46455627791613,278.709,75.0,1945.0,SF-Detached,Cold,1,2,7
117269,1,118.90305000991081,81.75464,15.0,2005.0,Apt-5plus,Hot-Humid,0,3,13
117270,1,188.45878734958865,139.3545,25.0,1995.0,SF-Detached,Marine,0,4,14
117271,1,143.57416737513745,371.612,75.0,1945.0,SF-Detached,Cold,1,2,13
117272,0,134.62239685659839,179.30279,75.0,1945.0,SF-Detached,Cold,1,1,4
117273,0,166.9602108453298,46.4515,45.0,1975.0,Apt-5plus,Hot-Dry,0,1,10
117274,0,216.8901406302886,167.2254,75.0,1945.0,SF-Detached,Cold,1,1,6
117275,1,132.74676804695207,175.58667,45.0,1975.0,SF-Detached,Cold,1,5,12
117276,0,126.84420393931238,119.84487,35.0,1985.0,SF-Detached,Hot-Humid,0,3,8
117277,1,132.3966559819451,144.92867999999999,45.0,1975.0,SF-Detached,Cold,1,2,13
117279,0,401.2595904436791,99.40621,25.0,1995.0,SF-Detached,Very-Cold,1,1,16
117280,1,45.615253398276906,292.64445,15.0,2005.0,SF-Detached,Cold,1,5,1
117282,0,121.50590281027937,222.9672,75.0,1945.0,SF-Detached,Cold,1,1,10
117283,1,75.05820097858312,334.4508,35.0,1985.0,SF-Detached,Mixed-Humid,0,2,10
117284,0,126.68141321451381,92.903,5.0,2015.0,Apt-5plus,Hot-Humid,0,2,14
117285,1,105.55903632263114,117.98681,35.0,1985.0,SF-Attached,Cold,1,4,15
117286,1,142.485731988728,49.23859,25.0,1995.0,Apt-5plus,Cold,1,2,11
117287,0,34.61658150207,162.58025,15.0,2005.0,SF-Detached,Hot-Humid,0,2,16
117288,1,96.37576865387129,92.903,15.0,2005.0,Apt-5plus,Hot-Dry,0,1,10
117289,1,65.75517402774986,771.0949,5.0,2015.0,SF-Detached,Mixed-Humid,0,5,16
117290,0,101.08539624612844,51.09665,35.0,1985.0,Apt-5plus,Mixed-Humid,0,1,9
117291,1,234.87068344843064,59.45792,35.0,1985.0,Apt-5plus,Hot-Dry,0,3,9
117292,1,86.25001245325666,174.65764,15.0,2005.0,SF-Detached,Cold,1,3,13
117294,0,37.21030339267839,139.3545,25.0,1995.0,SF-Detached,Hot-Humid,0,2,11
117296,1,125.84420510020722,250.8381,75.0,1945.0,SF-Detached,Cold,1,3,14
117297,1,155.8073286660209,255.48325,55.0,1965.0,SF-Detached,Marine,0,3,16
117298,1,167.6104511562377,246.19295,5.0,2015.0,SF-Detached,Marine,0,4,16
117299,1,125.48299700247614,109.62554,55.0,1965.0,SF-Attached,Hot-Dry,0,4,15
117300,0,69.44569698898269,55.7418,35.0,1985.0,Apt-5plus,Hot-Humid,0,1,1
117301,0,222.4929617700487,55.7418,65.0,1955.0,Apt-5plus,Cold,1,3,1
117302,1,192.85439809015546,83.6127,35.0,1985.0,Mobile,Mixed-Dry,0,1,8
117303,0,112.82558523748128,404.12805,25.0,1995.0,SF-Detached,Cold,1,3,15
117304,0,92.42842115917118,130.0642,55.0,1965.0,Apt-5plus,Cold,1,4,13
117305,0,112.51627053501853,74.3224,75.0,1945.0,SF-Detached,Hot-Humid,0,1,4
117306,1,311.1203492417664,111.4836,65.0,1955.0,SF-Detached,Cold,1,2,12
117308,1,112.08208015658823,181.16085,45.0,1975.0,SF-Attached,Cold,1,1,13
117309,1,154.82201285954554,74.3224,15.0,2005.0,SF-Detached,Mixed-Humid,0,1,9
117310,1,62.541277380295824,148.6448,35.0,1985.0,Apt-5plus,Mixed-Humid,0,2,12
117311,1,254.44908193690551,106.83845,55.0,1965.0,SF-Detached,Cold,1,3,13
117312,1,64.4379058118475,371.612,55.0,1965.0,SF-Detached,Mixed-Humid,0,4,15
117313,0,130.83612932867524,237.83168,55.0,1965.0,SF-Detached,Mixed-Humid,0,3,8
117314,1,297.0645084372216,63.17404,45.0,1975.0,Mobile,Cold,1,1,4
117315,1,162.16037047917362,139.3545,45.0,1975.0,SF-Detached,Cold,1,2,15
117316,1,107.8259925849689,357.67655,15.0,2005.0,SF-Detached,Mixed-Dry,0,4,16
117317,1,416.5241093122814,51.09665,65.0,1955.0,SF-Detached,Mixed-Dry,0,1,3
117318,1,125.63681685842253,156.07704,75.0,1945.0,SF-Detached,Marine,0,2,15
117319,1,88.09904894188035,242.47683,75.0,1945.0,SF-Detached,Cold,1,4,13
117320,1,120.20128907562399,209.03175,75.0,1945.0,SF-Detached,Cold,1,3,15
117321,1,212.1204535056022,200.67048,45.0,1975.0,SF-Detached,Mixed-Humid,0,3,13
117322,0,34.32652112590292,92.903,25.0,1995.0,Apt-2to4,Very-Cold,1,2,1
117323,1,90.07900001108993,69.67725,25.0,1995.0,Apt-2to4,Mixed-Humid,0,1,13
117324,0,117.85209166510657,63.17404,35.0,1985.0,Apt-5plus,Mixed-Humid,0,1,1
117325,1,169.7861030440428,283.35415,45.0,1975.0,SF-Detached,Cold,1,2,15
117326,1,100.00855841051445,269.4187,35.0,1985.0,SF-Detached,Mixed-Humid,0,3,10
117327,1,425.1855909615431,46.4515,45.0,1975.0,Apt-2to4,Cold,1,1,4
117328,0,275.34497058824667,55.7418,25.0,1995.0,Apt-2to4,Hot-Humid,0,2,1
117329,0,124.11151858662933,77.10949,35.0,1985.0,Mobile,Hot-Humid,0,1,4
117330,0,141.8671221332522,74.3224,25.0,1995.0,Apt-5plus,Cold,1,1,5
117331,1,93.61025974915259,510.9665,15.0,2005.0,SF-Detached,Cold,1,1,16
117332,1,98.15865032621674,111.4836,15.0,2005.0,Apt-5plus,Mixed-Humid,0,2,12
117333,1,114.26335896144272,167.2254,15.0,2005.0,SF-Detached,Marine,0,2,4
117334,1,160.62016718692573,130.0642,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,15
117335,0,366.9052458271994,174.65764,65.0,1955.0,SF-Detached,Mixed-Humid,0,4,16
117336,0,52.540932430130084,102.1933,45.0,1975.0,Apt-5plus,Cold,1,1,8
117337,0,282.39211243089744,73.39337,45.0,1975.0,SF-Detached,Hot-Humid,0,3,16
117338,1,112.6863262463241,107.76748,15.0,2005.0,SF-Detached,Hot-Dry,0,2,4
117339,1,117.44339086698136,148.6448,45.0,1975.0,SF-Detached,Mixed-Humid,0,5,15
117340,1,87.06690990675551,139.3545,25.0,1995.0,SF-Detached,Hot-Humid,0,7,16
